name,dob,race,address,email,children,has_kids,car,income,sqft,sleephours,pet
"Luna Silva, Brooke",1931-02-03,Hispanic,"23498 Abbey Road Philadeplhia PE, 19403",Luna Silva@gmail.com,6,Yes,Merc 450SL,99774,7206,5.248302486970201,dog
"Dale, Chelsea",1941-12-05,Hispanic,432 Azalea Rd Apt 2b Wilmington NC 28415,Dale@gmail.com,1,Yes,Merc 280C,150123,1202,5.6259221854794905,none
"Been, Rebecca",1928-09-14,Asian,"23498 Abbey Road Philadeplhia PE, 19403",Been@yahoo.com,0,No,Camaro Z28,15702,1357,6.157019627205293,none
"Sandoval, Karla",1970-04-25,Asian,Elvis Presley Blvd MEMPHIS tn 38116,Sandoval@outlook.com,0,No,Maserati Bora,8732,1287,6.0873161532491284,none
"Wu, Trenton",1925-11-03,White,"10 HWY 15 Philadelphia, PA, 19147",Wu@gmail.com,0,No,Merc 450SE,24791,1448,6.2479142519868525,cat
"Robinson, Larissa",1927-01-12,Black/AA,Elvis Presley Blvd MEMPHIS tn 38116,Robinson@gmail.com,0,No,Ford Pantera L,57961,1780,6.579610515712841,none
"Hermosillo, Tayler",1966-01-23,White,"23498 Abbey Road Philadeplhia PE, 19403",Hermosillo@outlook.com,0,No,Honda Civic,89155,2092,6.891548798557655,dog
"Spotton, Christina",2004-02-20,White,Elvis Presley Blvd MEMPHIS tn 38116,Spotton@outlook.com,0,No,Mazda RX4,12625,1326,6.126252161616653,none
"Nguyen, Lien",1921-08-13,Hispanic,432 Azalea Rd Apt 2b Wilmington NC 28415,Nguyen@hotmail.com,0,No,Ferrari Dino,13999,1340,6.139985027264813,none
"Byrnes, Joshua",1962-07-26,Black/AA,"23498 Abbey Road Philadeplhia PE, 19403",Byrnes@hotmail.com,0,No,Volvo 142E,184993,3050,7.84992862193577,none
"Cunningham, Nathaniel",1976-05-17,Hispanic,"23498 Abbey Road Philadeplhia PE, 19403",Cunningham@outlook.com,0,No,Merc 280,70554,1906,6.705542872322508,dog
"el-Mostafa, Hibbaan",1985-12-06,White,Elvis Presley Blvd MEMPHIS tn 38116,el-Mostafa@hotmail.com,0,No,Mazda RX4 Wag,184001,3040,7.840007134327633,cat
"Soto, Robert",1967-08-16,White,"10 HWY 15 Philadelphia, PA, 19147",Soto@yahoo.com,0,No,Merc 450SE,46991,1670,6.469905478053569,none
"Cordova, Nathan",1927-03-03,White,8234 Chester Ave Chapel Hill NC 27514,Cordova@aol.com,1,Yes,Fiat X1-9,19267,1200,4.64450141647489,cat
"al-Wakim, Zaidaan",2004-08-25,White,"23498 Abbey Road Philadeplhia PE, 19403",al-Wakim@aol.com,0,No,Hornet 4 Drive,44810,1648,6.448104968704988,none
"Vargas, Jimmy",1971-02-23,Two or more,"10 HWY 15 Philadelphia, PA, 19147",Vargas@hotmail.com,1,Yes,Fiat X1-9,207,1200,4.501550977626018,cat
"Reynolds, Brianna",1934-08-14,White,"10 HWY 15 Philadelphia, PA, 19147",Reynolds@yahoo.com,0,No,Ferrari Dino,17028,1370,6.170277785475176,cat
"Riley, Stefan",2005-01-30,White,Elvis Presley Blvd MEMPHIS tn 38116,Riley@aol.com,0,No,Merc 240D,150651,2707,7.506513667847713,none
"Felton, Garren",1957-08-04,Asian,"23498 Abbey Road Philadeplhia PE, 19403",Felton@outlook.com,4,Yes,Dodge Challenger,63190,4803,4.973924857902206,none
"Winkler, Mouakong",1959-09-01,Black/AA,Elvis Presley Blvd MEMPHIS tn 38116,Winkler@yahoo.com,0,No,Merc 450SE,127836,2478,7.27836011556883,cat
"Stevens, Annika",1933-08-31,White,8234 Chester Ave Chapel Hill NC 27514,Stevens@gmail.com,1,Yes,Ferrari Dino,10919,1200,4.5818954491506485,none
"Brattlof, Jennifer",1942-07-26,White,8234 Chester Ave Chapel Hill NC 27514,Brattlof@outlook.com,0,No,Valiant,58886,1789,6.588858505828944,none
"Sharp, Malik",1924-10-04,Hispanic,8234 Chester Ave Chapel Hill NC 27514,Sharp@aol.com,2,Yes,Hornet Sportabout,72544,2401,5.0440804556904375,dog
"el-Farooqui, Jareer",1923-09-05,White,"23498 Abbey Road Philadeplhia PE, 19403",el-Farooqui@gmail.com,2,Yes,Pontiac Firebird,76374,2402,5.0728064010612695,none
"Gay, Preston",1980-06-23,Asian,"23498 Abbey Road Philadeplhia PE, 19403",Gay@aol.com,0,No,Fiat X1-9,43817,1638,6.438170167741836,cat
"Mccabe, Sonja",1921-03-12,NHOPI,432 Azalea Rd Apt 2b Wilmington NC 28415,Mccabe@yahoo.com,2,Yes,Hornet 4 Drive,61973,2401,4.964797370265673,none
"Joshua, Mahkalai",1978-11-08,White,432 Azalea Rd Apt 2b Wilmington NC 28415,Joshua@hotmail.com,4,Yes,Pontiac Firebird,185580,4807,5.891849162427581,dog
"Lam, Shahida",1973-04-05,Two or more,"10 HWY 15 Philadelphia, PA, 19147",Lam@yahoo.com,1,Yes,Hornet 4 Drive,24999,1200,4.687490306714942,cat
"Barricklow, Jule",1966-01-12,Two or more,"10 HWY 15 Philadelphia, PA, 19147",Barricklow@aol.com,2,Yes,Toyota Corolla,9330,2400,4.5699751222380245,cat
"Lopez, Alvina",1981-11-23,White,123 Main St Chicago Ik 23948,Lopez@gmail.com,1,Yes,Toyota Corolla,61639,1201,4.9622890491629015,none
"Noy, Nathan",1922-10-20,Asian,"10 HWY 15 Philadelphia, PA, 19147",Noy@gmail.com,0,No,Chrysler Imperial,6373,1264,6.063728726477366,cat
"Hoang, Joven",1952-01-19,Two or more,"23498 Abbey Road Philadeplhia PE, 19403",Hoang@outlook.com,1,Yes,Hornet 4 Drive,181259,1202,5.859441037566672,none
"Mensah, Jyhanai",1978-03-29,White,"23498 Abbey Road Philadeplhia PE, 19403",Mensah@yahoo.com,3,Yes,Toyota Corona,128806,3604,5.466043369464217,cat
"Her, Samantha",1935-05-23,White,"10 HWY 15 Philadelphia, PA, 19147",Her@outlook.com,1,Yes,Hornet 4 Drive,659,1200,4.50494096854854,cat
"Solomon, Dejae",1978-12-11,Hispanic,Elvis Presley Blvd MEMPHIS tn 38116,Solomon@hotmail.com,5,Yes,Lotus Europa,3543,6000,4.526569941318936,none
"Yamaguchi, Janelle",1948-01-11,White,Elvis Presley Blvd MEMPHIS tn 38116,Yamaguchi@aol.com,0,No,Merc 450SE,131674,2517,7.316741755489995,cat
"Westbrook, Alangkrita",1953-07-04,Asian,Elvis Presley Blvd MEMPHIS tn 38116,Westbrook@hotmail.com,0,No,Merc 450SE,154197,2742,7.541968421867718,none
"Wallace, Jordan",1938-02-23,White,123 Main St Chicago Ik 23948,Wallace@gmail.com,1,Yes,Toyota Corolla,153451,1202,5.650885770387151,none
"Agosto, Miguel",1993-03-20,White,432 Azalea Rd Apt 2b Wilmington NC 28415,Agosto@hotmail.com,1,Yes,Merc 450SLC,37128,1200,4.778457607670305,cat
"Zoorob, Brendan",1926-06-16,Two or more,"10 HWY 15 Philadelphia, PA, 19147",Zoorob@aol.com,0,No,Merc 450SL,65782,1858,6.657815644440512,dog
"Portillo, Richard",1954-09-24,AIAN,432 Azalea Rd Apt 2b Wilmington NC 28415,Portillo@yahoo.com,1,Yes,Pontiac Firebird,55537,1201,4.91652467223116,none
"Lee, Maia",1930-04-15,Hispanic,Elvis Presley Blvd MEMPHIS tn 38116,Lee@yahoo.com,0,No,Merc 280C,122631,2426,7.226307841755432,none
"Marin, Rhegan",1936-12-13,White,8234 Chester Ave Chapel Hill NC 27514,Marin@aol.com,3,Yes,Cadillac Fleetwood,159768,3605,5.698259966783874,dog
"Jones, Sarah",1974-11-17,White,"23498 Abbey Road Philadeplhia PE, 19403",Jones@yahoo.com,1,Yes,Porsche 914-2,65188,1201,4.988906914756665,cat
"el-Masih, Humaid",1992-10-20,Hispanic,"23498 Abbey Road Philadeplhia PE, 19403",el-Masih@outlook.com,0,No,Chrysler Imperial,200277,3203,8.002765624065779,none
"Ashby, Colen",1989-06-15,White,123 Main St Chicago Ik 23948,Ashby@outlook.com,1,Yes,Merc 280,58975,1201,4.942313606138791,dog
"Nelson, Sarah",1934-06-21,Black/AA,"10 HWY 15 Philadelphia, PA, 19147",Nelson@gmail.com,0,No,Chrysler Imperial,77668,1977,6.776681612334975,none
"el-Awan, Saabiqa",1921-07-23,White,"10 HWY 15 Philadelphia, PA, 19147",el-Awan@gmail.com,3,Yes,Hornet 4 Drive,58067,3602,4.935502845995269,none
"Xiong, Deekshitha",1994-03-10,White,432 Azalea Rd Apt 2b Wilmington NC 28415,Xiong@gmail.com,1,Yes,Toyota Corolla,96896,1201,5.226721167555029,dog
"Washington, Edward",1986-07-27,White,"10 HWY 15 Philadelphia, PA, 19147",Washington@yahoo.com,0,No,Honda Civic,13248,1332,6.132484599418386,cat
"Jimmerson, Alexus",1932-08-02,Black/AA,Elvis Presley Blvd MEMPHIS tn 38116,Jimmerson@gmail.com,0,No,AMC Javelin,91224,2112,6.912237449754959,dog
"Yang, Melody",1967-01-09,Black/AA,123 Main St Chicago Ik 23948,Yang@hotmail.com,0,No,Merc 450SL,7622,1276,6.076216561205439,dog
"Dang, Kevin",1978-08-07,White,"10 HWY 15 Philadelphia, PA, 19147",Dang@outlook.com,0,No,Merc 280C,84608,2046,6.846076886812257,none
"Siewiyumptewa, Cheyenne",1966-02-07,Hispanic,8234 Chester Ave Chapel Hill NC 27514,Siewiyumptewa@aol.com,5,Yes,Fiat X1-9,31372,6002,4.735292656731543,dog
"Welker, Darrien",1984-11-30,White,123 Main St Chicago Ik 23948,Welker@yahoo.com,0,No,Cadillac Fleetwood,53238,1732,6.5323783668439015,none
"Quintana, Claudia",1927-02-06,White,"23498 Abbey Road Philadeplhia PE, 19403",Quintana@outlook.com,0,No,Fiat X1-9,218540,3385,8.185396194519925,cat
"Lanoue, Aujene",1951-05-27,Two or more,123 Main St Chicago Ik 23948,Lanoue@yahoo.com,1,Yes,Maserati Bora,89810,1201,5.1735770434209964,none
"Waid, Kelly",1996-05-12,White,"23498 Abbey Road Philadeplhia PE, 19403",Waid@hotmail.com,1,Yes,Maserati Bora,52796,1201,4.895968615049875,none
"el-Selim, Najeeb",2001-09-26,White,"10 HWY 15 Philadelphia, PA, 19147",el-Selim@aol.com,1,Yes,Toyota Corolla,120644,1201,5.40483274951261,cat
"Jaramillo, Cynthia",1975-01-23,White,432 Azalea Rd Apt 2b Wilmington NC 28415,Jaramillo@hotmail.com,0,No,Maserati Bora,167618,2876,7.67618084198614,cat
"Briggs, Amanda",1964-12-20,Hispanic,Elvis Presley Blvd MEMPHIS tn 38116,Briggs@aol.com,0,No,Hornet 4 Drive,83867,2039,6.83866705141141,none
"Disney, Kenneth",2000-11-25,Hispanic,8234 Chester Ave Chapel Hill NC 27514,Disney@gmail.com,0,No,Merc 230,51916,1719,6.519163471996396,none
"al-Dallal, Ismaeel",1935-07-08,Hispanic,"10 HWY 15 Philadelphia, PA, 19147",al-Dallal@yahoo.com,0,No,Hornet 4 Drive,278135,3981,8.78134887222431,none
"Fukutome, Alexander",1983-12-28,Two or more,8234 Chester Ave Chapel Hill NC 27514,Fukutome@hotmail.com,0,No,Fiat 128,78011,1980,6.780108257778847,none
"Tran, Molika",1987-04-11,White,"10 HWY 15 Philadelphia, PA, 19147",Tran@hotmail.com,3,Yes,Fiat X1-9,40500,3601,4.803752619206264,none
"el-Fares, Faatin",1995-08-02,Two or more,Elvis Presley Blvd MEMPHIS tn 38116,el-Fares@aol.com,1,Yes,Mazda RX4,112934,1201,5.347003714630192,dog
"Nguyen, Benson",1942-11-12,Hispanic,123 Main St Chicago Ik 23948,Nguyen@yahoo.com,0,No,Fiat X1-9,116569,2366,7.165688728007191,cat
"el-Majeed, Taalib",1979-05-28,Hispanic,8234 Chester Ave Chapel Hill NC 27514,el-Majeed@yahoo.com,2,Yes,Valiant,121528,2402,5.411462262303837,none
"Simmons, Jocilynn",1973-06-29,Two or more,"10 HWY 15 Philadelphia, PA, 19147",Simmons@outlook.com,0,No,Hornet 4 Drive,157431,2774,7.574305926901875,cat
"Clancy, Matthew",1923-01-18,White,123 Main St Chicago Ik 23948,Clancy@aol.com,2,Yes,Hornet 4 Drive,130647,2403,5.479849271888562,none
"Culhane, Alisa",1933-05-08,Asian,"23498 Abbey Road Philadeplhia PE, 19403",Culhane@yahoo.com,1,Yes,Fiat 128,181266,1202,5.859497705882339,none
"Garcia, Alexander",2000-07-26,White,"23498 Abbey Road Philadeplhia PE, 19403",Garcia@outlook.com,6,Yes,Fiat X1-9,105444,7206,5.290829536267468,cat
"Menning, Taryn",1981-01-16,White,Elvis Presley Blvd MEMPHIS tn 38116,Menning@outlook.com,0,No,Hornet Sportabout,197604,3176,7.976035159468528,dog
"Perry-Salazar, Alondra",1933-02-18,Black/AA,"23498 Abbey Road Philadeplhia PE, 19403",Perry-Salazar@gmail.com,1,Yes,Merc 450SL,14942,1200,4.612065819340764,dog
"Pabalan, Kevin",1964-09-12,Two or more,432 Azalea Rd Apt 2b Wilmington NC 28415,Pabalan@yahoo.com,1,Yes,Merc 280,32569,1200,4.744268533850263,none
"al-Habeeb, Aatif",1984-10-16,Two or more,"10 HWY 15 Philadelphia, PA, 19147",al-Habeeb@aol.com,2,Yes,Chrysler Imperial,155518,2403,5.666388530605712,cat
"Gardner, Javone",2002-05-03,White,Elvis Presley Blvd MEMPHIS tn 38116,Gardner@yahoo.com,2,Yes,Honda Civic,91514,2402,5.1863567529751755,none
"el-Turay, Najaat",1990-04-24,Black/AA,"10 HWY 15 Philadelphia, PA, 19147",el-Turay@gmail.com,0,No,Fiat 128,98462,2185,6.984621324996197,none
"Schubert, Cody",1979-01-22,Hispanic,"23498 Abbey Road Philadeplhia PE, 19403",Schubert@hotmail.com,0,No,Mazda RX4 Wag,1715,1217,6.017153908268946,cat
"el-Samaan, Hilmi",1958-10-01,White,8234 Chester Ave Chapel Hill NC 27514,el-Samaan@hotmail.com,0,No,Cadillac Fleetwood,94575,2146,6.945752732867758,none
"Juarez, Brianna",1959-02-19,White,"23498 Abbey Road Philadeplhia PE, 19403",Juarez@outlook.com,0,No,Camaro Z28,45504,1655,6.455040939065085,none
"Franklin Jr, Jacobi",1955-10-14,Hispanic,432 Azalea Rd Apt 2b Wilmington NC 28415,Franklin Jr@hotmail.com,0,No,Ford Pantera L,249066,3691,8.490660273605943,none
"Cousins, Briana",1958-09-25,White,Elvis Presley Blvd MEMPHIS tn 38116,Cousins@yahoo.com,1,Yes,Fiat 128,88430,1201,5.163222854658636,none
"Burnett, David",1997-02-25,Hispanic,Elvis Presley Blvd MEMPHIS tn 38116,Burnett@aol.com,0,No,Toyota Corona,109567,2296,7.095672775810134,cat
"Bean, Desiree",1938-10-07,Hispanic,8234 Chester Ave Chapel Hill NC 27514,Bean@outlook.com,2,Yes,Maserati Bora,2132,2400,4.515986672225547,cat
"Villanueva, Manuela",1985-01-06,White,"10 HWY 15 Philadelphia, PA, 19147",Villanueva@aol.com,0,No,Dodge Challenger,224369,3444,8.243692481512818,dog
"Wilson, Samantha",1969-01-31,White,"10 HWY 15 Philadelphia, PA, 19147",Wilson@outlook.com,0,No,Merc 280C,59142,1791,6.591424913312759,dog
"Navarro-Perez, Isaac",1947-12-12,Two or more,Elvis Presley Blvd MEMPHIS tn 38116,Navarro-Perez@hotmail.com,0,No,Dodge Challenger,48125,1681,6.481250076370567,none
"Varela, Elizabeth",1991-12-11,Black/AA,"23498 Abbey Road Philadeplhia PE, 19403",Varela@hotmail.com,1,Yes,Merc 450SE,213396,1202,6.1004688635362925,cat
"el-Kamara, Kareema",1969-03-10,White,Elvis Presley Blvd MEMPHIS tn 38116,el-Kamara@yahoo.com,0,No,Dodge Challenger,77773,1978,6.777732936556593,dog
"Than, Mckenzie",2004-10-11,NHOPI,"23498 Abbey Road Philadeplhia PE, 19403",Than@yahoo.com,0,No,Ferrari Dino,12574,1326,6.125736205028861,none
"Hernandez, Flora",1977-10-27,Black/AA,"23498 Abbey Road Philadeplhia PE, 19403",Hernandez@gmail.com,0,No,Mazda RX4 Wag,68488,1885,6.684878761929674,dog
"Gallegos, Dominic",1931-02-08,White,Elvis Presley Blvd MEMPHIS tn 38116,Gallegos@hotmail.com,0,No,Volvo 142E,60393,1804,6.603931409682623,none
"el-Safi, Saalima",1935-04-24,Two or more,Elvis Presley Blvd MEMPHIS tn 38116,el-Safi@gmail.com,2,Yes,Merc 450SL,9475,2400,4.571060677391308,none
"Naranjo, Jesica",2004-01-30,Hispanic,123 Main St Chicago Ik 23948,Naranjo@aol.com,0,No,Camaro Z28,172437,2924,7.7243742301770215,cat
"Cox, Alexandria",1955-10-16,White,8234 Chester Ave Chapel Hill NC 27514,Cox@hotmail.com,1,Yes,Dodge Challenger,108141,1201,5.311060229717869,dog
"al-Shah, Waseem",1950-11-24,Two or more,Elvis Presley Blvd MEMPHIS tn 38116,al-Shah@outlook.com,3,Yes,Toyota Corona,56153,3602,4.92114579046918,none
"Kohnlein, Austin",1942-03-16,Asian,"10 HWY 15 Philadelphia, PA, 19147",Kohnlein@hotmail.com,0,No,Chrysler Imperial,21801,1418,6.218011934812365,none
"Leon-Guerrero, Aaron",1944-11-05,Black/AA,Elvis Presley Blvd MEMPHIS tn 38116,Leon-Guerrero@yahoo.com,0,No,Ferrari Dino,94162,2142,6.94161823256028,cat
"Mondragon, Gilda",2003-10-29,White,Elvis Presley Blvd MEMPHIS tn 38116,Mondragon@outlook.com,0,No,Volvo 142E,13335,1333,6.13335417054155,dog
"Trujillo, Bailey",1992-01-19,White,123 Main St Chicago Ik 23948,Trujillo@outlook.com,1,Yes,Toyota Corolla,231540,1202,6.2365526068029515,cat
"Ashbaugh, Aaron",1927-04-16,White,432 Azalea Rd Apt 2b Wilmington NC 28415,Ashbaugh@aol.com,3,Yes,Duster 360,48054,3601,4.860404150486847,cat
"Bigthumb, Michael",1952-12-26,Hispanic,"23498 Abbey Road Philadeplhia PE, 19403",Bigthumb@aol.com,7,Yes,Toyota Corolla,93965,8407,5.204736417382325,dog
"Zurun, Mia",1991-08-08,White,"10 HWY 15 Philadelphia, PA, 19147",Zurun@outlook.com,0,No,Honda Civic,142012,2620,7.4201190304705165,none
"Montes, Christian",1974-02-18,Hispanic,"10 HWY 15 Philadelphia, PA, 19147",Montes@yahoo.com,0,No,Toyota Corolla,115279,2353,7.152786176056699,none
"Teske, Anthony",1935-09-08,Hispanic,8234 Chester Ave Chapel Hill NC 27514,Teske@hotmail.com,0,No,Toyota Corona,14549,1345,6.14549022943525,none
"Brown, Jalen",1957-03-06,White,123 Main St Chicago Ik 23948,Brown@outlook.com,0,No,Lincoln Continental,59609,1796,6.596089240432566,none
"Villalvazo, Jasmine",1993-03-15,Black/AA,8234 Chester Ave Chapel Hill NC 27514,Villalvazo@outlook.com,1,Yes,Merc 450SLC,17905,1200,4.634290023110371,cat
"Silcott, Solanus",1940-04-21,Black/AA,8234 Chester Ave Chapel Hill NC 27514,Silcott@yahoo.com,0,No,Mazda RX4 Wag,602,1206,6.006024728518534,none
"Shih, Richard",2005-05-08,White,123 Main St Chicago Ik 23948,Shih@outlook.com,4,Yes,Merc 240D,162897,4807,5.721724236356089,cat
"el-Ben, Muhsin",1974-11-22,Hispanic,432 Azalea Rd Apt 2b Wilmington NC 28415,el-Ben@outlook.com,0,No,Merc 230,106232,2262,7.06232357166211,cat
"el-Fawaz, Abdul Baasid",1999-03-24,White,123 Main St Chicago Ik 23948,el-Fawaz@hotmail.com,0,No,Volvo 142E,68954,1890,6.6895403687989985,cat
"al-Shaikh, Riyaal",1943-11-21,Asian,"10 HWY 15 Philadelphia, PA, 19147",al-Shaikh@outlook.com,2,Yes,Volvo 142E,138745,2403,5.540587559775294,none
"Cardona, Carlos",1959-03-14,White,"10 HWY 15 Philadelphia, PA, 19147",Cardona@gmail.com,2,Yes,Hornet 4 Drive,23028,2400,4.6727064472515325,none
"Le, Alexander",1953-09-19,Two or more,"23498 Abbey Road Philadeplhia PE, 19403",Le@hotmail.com,1,Yes,Valiant,20594,1200,4.654455791919126,cat
"Figaro, Ramel",1999-12-30,White,"23498 Abbey Road Philadeplhia PE, 19403",Figaro@aol.com,0,No,Fiat 128,218119,3381,8.181185984622957,dog
"Ilgenfritz, Vaughn",1927-11-24,Two or more,123 Main St Chicago Ik 23948,Ilgenfritz@aol.com,0,No,Fiat 128,56670,1767,6.566695998300918,cat
"Ashton, Hannah",1921-01-18,White,432 Azalea Rd Apt 2b Wilmington NC 28415,Ashton@yahoo.com,0,No,Hornet 4 Drive,13888,1339,6.138875487824037,dog
"Guerra Moreno, Melisa",1981-06-05,White,123 Main St Chicago Ik 23948,Guerra Moreno@gmail.com,0,No,Ferrari Dino,162856,2829,7.628561540553405,dog
"Kidane, Anayeli",1999-10-18,Black/AA,123 Main St Chicago Ik 23948,Kidane@aol.com,0,No,Dodge Challenger,2718,1227,6.0271796052979845,cat
"el-Arif, Hibbaan",1980-04-17,Hispanic,8234 Chester Ave Chapel Hill NC 27514,el-Arif@outlook.com,1,Yes,Fiat 128,68032,1201,5.0102385550236805,dog
"el-Aly, Kaazima",1983-02-23,White,8234 Chester Ave Chapel Hill NC 27514,el-Aly@gmail.com,1,Yes,Merc 450SLC,30968,1200,4.732262649885131,none
"al-Chahine, Aiman",1932-04-13,Black/AA,432 Azalea Rd Apt 2b Wilmington NC 28415,al-Chahine@yahoo.com,0,No,Valiant,42139,1621,6.421388670353852,cat
"Stuck, Ryan",1963-05-24,White,123 Main St Chicago Ik 23948,Stuck@gmail.com,0,No,Honda Civic,114013,2340,7.14013456797573,dog
"Simok, Fei",1956-05-29,White,123 Main St Chicago Ik 23948,Simok@outlook.com,0,No,Merc 450SLC,152326,2723,7.523261162450725,cat
"Leon-Sosa, Serina",1972-11-27,Two or more,432 Azalea Rd Apt 2b Wilmington NC 28415,Leon-Sosa@hotmail.com,1,Yes,Chrysler Imperial,99923,1201,5.249421598560871,cat
"Hering, Aaron",1933-04-04,White,123 Main St Chicago Ik 23948,Hering@gmail.com,1,Yes,Fiat 128,25087,1200,4.688155265522429,dog
"Valdez, Carlos",1998-07-27,White,123 Main St Chicago Ik 23948,Valdez@gmail.com,1,Yes,Valiant,82376,1201,5.117817775193603,cat
"Mccomb, Jesse",1983-03-26,Two or more,8234 Chester Ave Chapel Hill NC 27514,Mccomb@yahoo.com,0,No,Fiat X1-9,145940,2659,7.459398582116382,none
"Villanueva, Omar",1987-08-07,Black/AA,432 Azalea Rd Apt 2b Wilmington NC 28415,Villanueva@outlook.com,0,No,Porsche 914-2,62044,1820,6.620437779973818,none
"Tran, Jijo",1929-02-21,White,8234 Chester Ave Chapel Hill NC 27514,Tran@gmail.com,2,Yes,Merc 450SE,139753,2403,5.548143925669661,none
"Mcdonald, Donovan",1924-05-15,Two or more,"10 HWY 15 Philadelphia, PA, 19147",Mcdonald@yahoo.com,1,Yes,Cadillac Fleetwood,25097,1200,4.68822757189015,dog
"Johnson, Dylan",1926-01-06,White,123 Main St Chicago Ik 23948,Johnson@gmail.com,0,No,Merc 450SL,162612,2826,7.626119201501325,none
"al-Kazi, Jaleela",1962-11-10,Two or more,432 Azalea Rd Apt 2b Wilmington NC 28415,al-Kazi@yahoo.com,1,Yes,Merc 240D,82466,1201,5.118491361703847,none
"Gonzalez, Paul",1982-11-24,White,123 Main St Chicago Ik 23948,Gonzalez@gmail.com,0,No,Cadillac Fleetwood,75738,1957,6.757384420632023,cat
"Hernandez, Brianna",1954-04-04,Hispanic,"10 HWY 15 Philadelphia, PA, 19147",Hernandez@hotmail.com,3,Yes,Merc 450SLC,29535,3601,4.7215145430139005,dog
"Soyolsaikhan, Susan",1961-05-14,Two or more,"23498 Abbey Road Philadeplhia PE, 19403",Soyolsaikhan@gmail.com,1,Yes,Merc 450SLC,127133,1201,5.453499694524238,dog
"Smith, Aaron",1940-08-08,White,8234 Chester Ave Chapel Hill NC 27514,Smith@gmail.com,1,Yes,Merc 450SE,32285,1200,4.742139656380501,dog
"el-Niazi, Badri",2000-10-03,White,123 Main St Chicago Ik 23948,el-Niazi@hotmail.com,0,No,Maserati Bora,117922,2379,7.179224205481275,cat
"el-Ebrahim, Shaheer",1938-08-16,White,432 Azalea Rd Apt 2b Wilmington NC 28415,el-Ebrahim@aol.com,2,Yes,Merc 280,14210,2400,4.606575428847936,none
"al-Salahuddin, Nu'maan",1925-02-07,Black/AA,Elvis Presley Blvd MEMPHIS tn 38116,al-Salahuddin@gmail.com,0,No,Lincoln Continental,45067,1651,6.450668497549286,none
"el-Eid, Abdur Razzaaq",1951-01-16,Hispanic,123 Main St Chicago Ik 23948,el-Eid@outlook.com,0,No,Toyota Corona,100631,2206,7.006305493296425,dog
"Walck, Daris",2002-02-21,White,Elvis Presley Blvd MEMPHIS tn 38116,Walck@aol.com,7,Yes,Hornet Sportabout,71955,8405,5.039664320950382,dog
"Talley, Whitney",1979-03-14,Asian,432 Azalea Rd Apt 2b Wilmington NC 28415,Talley@yahoo.com,0,No,Merc 450SE,33685,1537,6.336846512757032,none
"Cline, Lauren",1930-12-23,Hispanic,8234 Chester Ave Chapel Hill NC 27514,Cline@gmail.com,7,Yes,Toyota Corolla,67061,8405,5.00295532265664,none
"Gossert-Cooper, Mollie",1980-04-29,NHOPI,"23498 Abbey Road Philadeplhia PE, 19403",Gossert-Cooper@gmail.com,2,Yes,Ferrari Dino,174056,2403,5.8054175296704935,none
"Carlino, Jordan",1999-07-19,White,8234 Chester Ave Chapel Hill NC 27514,Carlino@yahoo.com,0,No,Toyota Corona,11941,1319,6.119412126202915,none
"el-Masri, Jalaal",1943-06-24,White,"10 HWY 15 Philadelphia, PA, 19147",el-Masri@yahoo.com,1,Yes,AMC Javelin,105506,1201,5.2912947369765915,cat
"Huling III, Sarah",1986-10-18,Hispanic,Elvis Presley Blvd MEMPHIS tn 38116,Huling III@hotmail.com,0,No,AMC Javelin,39640,1596,6.396402930355317,none
"Collett, Kara",1966-07-29,Asian,"23498 Abbey Road Philadeplhia PE, 19403",Collett@outlook.com,0,No,Ferrari Dino,119065,2391,7.1906549815966265,none
"Moin, Nicholas",1926-07-23,White,"10 HWY 15 Philadelphia, PA, 19147",Moin@hotmail.com,0,No,Honda Civic,14758,1348,6.147576140764127,dog
"Ubieta-Montor, Dylan",1928-05-11,White,Elvis Presley Blvd MEMPHIS tn 38116,Ubieta-Montor@aol.com,0,No,Merc 230,168798,2888,7.687976531595416,cat
"Lohr, Diamond",1920-11-13,Hispanic,"23498 Abbey Road Philadeplhia PE, 19403",Lohr@hotmail.com,1,Yes,Merc 450SLC,70197,1201,5.026476955702235,none
